id,longitude,latitude,name
node/2498835784,13.3035027,52.5069383,Venezia
node/2501081509,13.3382153,52.5023302,The visit
node/2502014631,13.3239916,52.5110576,Atomic
node/2502057450,13.3248383,52.5118067,WiwiCafé
node/2519923021,13.2010234,52.5119925,Freygeist
node/2520042607,13.288499,52.5118224,The Village
node/2524533110,13.3195451,52.5035933,Chokocafé
node/2531902839,13.403437,52.409948,Coco Beach
node/2532870724,13.3091999,52.5076388,The Passion
node/2532898304,13.3057457,52.5065804,Café au Lait
node/2541111638,13.4406406,52.4732365,Nice Café
node/2542846158,13.4090016,52.5037732,Cafés
node/2542861627,13.2475506,52.7262311,Grünlers Backstube
node/2547380145,13.4096059,52.532458,Gina bistrot
node/2552449932,13.3566501,52.4946637,Pallas Back-Snack & Bistro
node/2575029355,13.3817731,52.4937361,Café Kreuzzwerg
node/2578675608,13.4077074,52.5656023,blaffke Kaffeebar und Rösterei
node/2588408989,13.3149214,52.4625102,Café Mado
node/2598321797,13.2499669,52.7573546,Café Louise
node/2612036878,13.5017712,52.6247759,MDC Cafe
node/2613470004,13.6246639,52.4481113,Heinrichs Kitchen
node/2613826861,13.4290391,52.5609121,McCafé
node/2623259624,13.4537124,52.5077563,KaffeeKult
node/2624107715,13.7333369,52.8385553,Charly's Eck
node/2628471058,13.4382967,52.4933818,Five Elephant
node/2628596238,13.3957876,52.4897851,Chapter One
node/2633488340,12.9929347,52.7296199,Café Kornblumenscheune
node/2634883659,13.3457005,52.5021268,EspressoBar
node/2634887161,13.3511239,52.5003754,brotzeit
node/2637754155,13.2912767,52.4974665,Cups Coffee
node/2639416051,13.4125482,52.5402263,Nothaft
node/2640326880,13.4686605,52.5071039,19grams
node/2642055411,13.4749346,52.4231349,Diyar Simit Evi
node/2642104003,13.4031631,52.5219398,T2
node/2643568631,12.5543772,52.4123864,Cafè & Bistro Melange
node/2652913677,13.2809256,52.4477613,Cafe Tatort
node/2660995028,13.4111961,52.5128261,Da Bäckerei und Café
node/2664750640,13.3916108,52.5537509,Señiorita Ploff Café
node/2678567862,13.4583681,52.5100341,Silo Coffee
node/2680764046,13.4204778,52.5010678,USE ggmbh
node/2683662621,13.4553755,52.4294768,al teatro
node/2688558597,13.4540863,52.5148559,Deniz
node/2689706273,13.4246172,52.4898978,bRICK coffee&more
node/2690960245,13.3867428,52.4933909,Uppers
node/2708769179,13.4620939,52.5086094,Lemon
node/2709187506,13.5369368,52.2634518,Café Konrad
node/2712690375,13.2981003,52.5160502,Café - Villa Oppenheim
node/2715759124,13.6293322,52.2807221,Eisbombe
node/2722217302,13.4124939,52.5312173,Pirouette
node/2722970663,13.255277,52.5098242,Café Benjamine
node/2725569439,12.7460302,52.32764,Ufercafé
node/2725618122,13.3974614,52.528992099999996,Röststätte Café
node/2734481331,13.3737245,52.4876481,Trainspot
node/2752110987,13.4018041,52.5300891,Katz&Maus
node/2756763446,13.3930733,52.5641045,Kahvalti Salonn
node/2763457969,13.4705843,52.5293019,Plötners Cafe
node/2764078986,13.2896415,52.5129884,Giro d'Espresso
node/2764110685,13.431051,52.486663,Café Espera
node/2772307545,13.4076235,52.5267285,Five Elephant
node/2786806123,13.0074813,52.2722423,Café Seeblick
node/2796742907,13.4037406,52.5255231,Kaffee Einstein
node/2815379155,13.3192881,52.52867,Lila Pause
node/2821132945,13.3689344,52.5244692,Costa
node/2822162428,13.8839727,52.8920564,Kloster Café
node/2823022545,13.4387942,52.4790539,Prachtwerk
node/2828377772,13.4295399,52.4684303,Loislane
node/2830345739,12.9963894,52.533189,Hof-Kaffeerösterei
node/2836862301,13.4692139,52.5029636,Haferkater
node/2836947133,13.625066799999999,52.4562151,Softeis und Kugeleis
node/2837335509,13.3570157,52.5048459,Richter's Backshop & Stehcafé
node/2837536021,13.6253455,52.4538748,Café Lehmann
node/2841527486,13.3858412,52.4646563,Cafe Miro
node/2844631419,13.3846894,52.4655683,Café Alt-Tempelhof
node/2847667701,13.3444078,52.4633342,Kaffee Bohne
node/2849536401,13.346672,52.59681,Backshop & Cafe Zeit
node/2852008191,13.337775,52.528253,Mana Moabit
node/2852280633,13.4198418,52.4769416,Aviatrix
node/2853426920,13.2055861,52.5387319,Café im Museum “Spandovia sacra”
node/2853541874,13.5246974,52.1149018,Eiscafé im Grünen
node/2860415301,13.4583684,52.5125555,What a Treat
node/2869920582,13.1809822,52.5363667,Thoben
node/2880627001,13.6143694,52.4775123,Café Uwe Bauer Bäckerei Konditorei
node/2882704098,13.3347549,52.4857761,Cafe Crema
node/2887512101,13.4703802,52.613738,Kaffeehaus Madlen
node/2888310036,13.4475129,52.4838674,Café Elsken
node/2901461528,13.394234,52.4879074,Hot Pot Soup
node/2904138761,13.3933697,52.529052300000004,Cheer's
node/2914670156,13.0594866,52.3972412,et cetera
node/2923825868,13.3075748,52.5044207,La Scarpetta
node/2935229201,13.3261961,52.5642947,Cafe Juan
node/2935237610,13.4271747,52.5004144,Café Klas
node/2935334701,13.4380239,52.478905,Rixbox
node/2935347901,13.2814308,52.5894704,Eiscafé Gelatoni
node/2935364316,13.4287633,52.4877729,Barettino
node/2935422001,13.4662755,52.5059431,Safe
node/2935582001,13.4034368,52.5263085,Funk You
node/2939040146,13.5369257,52.5700973,Cafe Lehmsofa
node/2940541860,13.4101011,52.3605804,Konrad Bäckerei
node/2940887425,13.3579215,52.5444044,Schwarz & Rot
node/2947930311,12.5411647,52.4154837,Marienbad Bistro
node/2947954495,13.417571,52.546906,Krümel
node/2947989521,13.4271241,52.4936763,Populus Coffee
node/2952546542,13.3630253,52.5668897,Cafe Lounge
node/2966072988,13.337390599999999,52.4512645,Caffe Appassionata
node/2983759499,13.4084215,52.4892671,Eiscafe Delfin
node/2994936399,13.630643599999999,52.7657366,Auszeit
node/3001258774,13.3060674,52.5000865,Einstein Kaffee
node/3004065021,13.5768641,52.4550905,amadeus
node/3007109027,13.4230613,52.4773317,LUX
node/3008715734,13.2932741,52.5134592,Café Smyrna
node/3017245238,13.431415,52.5020847,Kantine Neun
node/3021116548,13.603396,52.5378357,Eiscafé Allegro
node/3026664263,13.3957945,52.5291604,Lost my Love to Italy
node/3036860655,13.4139775,52.491379,playing with eels
node/3037805653,13.322831,52.5106062,Espresso House
node/3039049776,13.4594412,52.5484392,Happa Happa
node/3041547694,13.2703028,52.4515839,Wiener Conditorei
node/3042132580,13.4149232,52.5331601,Café Meyer
node/3042132628,13.420774,52.5371041,Neue Liebe
node/3045267666,13.578115799999999,52.4157748,Cafe im Bürgerhaus Grünau
node/3045364456,13.5495374,52.5449083,Eiscafé La Gondola
node/3047207560,13.4010258,52.4908416,De Rosa
node/3050691233,13.064602,52.4005224,Kaffeepause
node/3051044948,13.3837179,52.4592426,Pausini
node/3061480423,13.391636,52.5010038,Coffee Corner
node/3061546254,13.4029351,52.4108082,Café Obergfell
node/3064733044,13.3535448,52.4937829,meyan
node/3065469499,13.3958231,52.5392245,Café Wimpernboutique
node/3065805133,13.4059197,52.5345909,Caffè Focacceria San Francesco
node/3070901377,13.4273788,52.5302359,Cafeteria KSES
node/3072345336,13.337542299999999,52.4941796,Patisserie & Café Lézard
node/3073277843,13.4394071,52.4995131,Shirin
node/3073303915,13.4425063,52.4984724,Telecafé
node/3073307411,13.4415686,52.4986235,Blueberry
node/3074642875,13.4027232,52.4889466,Zuckerschock
node/3077086555,13.2124129,52.4125217,Giovanni L
node/3077190853,13.0452854,52.6381576,Bistro Auszeit
node/3077900876,13.3611113,52.5490597,Auf der Suche nach dem verlorenen Glück
node/3081222948,13.3765877,52.5434345,Eis Café Milano
node/3095237531,13.4079042,52.5366234,Chestnut Coffee
node/3095299417,13.426963,52.499718,Görlitzer Bahnhof
node/3098125030,13.4019341,52.5299249,Rizo
node/3098126329,13.4053958,52.5288123,Lois
node/3099352105,13.5003064,52.4744754,Spreeschlösschen
node/3100097109,13.4366208,52.5528659,torten & schnittchen
node/3104033692,13.4082194,52.5500787,Unser Café
node/3110585439,12.868417,52.7130065,Wiesencafe Karolinenhof
node/3118107218,13.5650282,52.5190669,GenussPur No1
node/3140301727,13.3641848,52.5432713,Mon Reve
node/3149329260,13.3706252,52.4604033,Blanke Helle
node/3152593408,13.3563747,52.5419122,NoLe
node/3154395039,13.4293665,52.4854903,Roamers
node/3157743772,13.3776111,52.5265358,Cafeteria
node/3157916992,13.3352295,52.4711198,Frau Behrens Torten
node/3161178436,13.4908099,52.5123101,Café Maggie
node/3163415890,13.3870342,52.4923829,Sindbad Shisha Lounge
node/3163972953,13.3982908,52.4927548,cafetti
node/3164685739,13.3809365,52.497370599999996,Cafe am Möckernpark
node/3170513905,13.3497318,52.5243218,Paradise
node/3178164315,13.3361405,52.4716126,DaBangg Teehaus
node/3178171052,13.335722,52.471628,Stay healthy Eat fresh
node/3180358892,13.4206976,52.5029849,Kaffeekirsche
node/3183443126,13.4060396,52.3297488,Cafe & Co
node/3204976696,13.4758186,52.5140285,Coffee Fellows
node/3204999060,13.3236499,52.4631271,Coffee Fellows
node/3205029103,13.4096521,52.5227223,Coffee Fellows
node/3209505565,13.4417758,52.5014295,Tante Emma
node/3215791511,13.3305481,52.5106677,Café Nero
node/3215985262,13.4223606,52.5026689,Café Waldemar
node/3219121362,13.3536452,52.4942071,Café M
node/3219121621,13.3267475,52.4917392,Adam's
node/3220715909,13.2788139,52.5138071,Café September
node/3225776361,13.3850948,52.471258,Blue Eis-Café
node/3229138226,13.3242827,52.4602687,Gregory's Coffee
node/3235730004,13.4527548,52.4752259,Café Carşı
node/3235752193,13.4525221,52.4753503,Tele-Internetcafé Sonnenallee
node/3239758882,13.4060933,52.5251658,Kaffeemitte
node/3239761058,13.4034299,52.5276447,lekkamokka Espresso Bar
node/3239761059,13.408829,52.5243115,oliv
node/3248363297,13.0583598,52.3964732,Teleshop Internetcafe
node/3256320761,13.4082246,52.4898756,Freudberg
node/3265557369,13.3232008,52.5095865,Greek Delicious
node/3269283180,13.5060782,52.5485254,Mauritius
node/3270171102,13.0576291,52.4014952,A&O
node/3284721861,13.0536856,52.4001202,Café Montana
node/3292763486,13.0510463,52.3990434,Fancy Donuts
node/3296607261,13.406059,52.530919,Belyzium Kakao Manufaktur
node/3296709961,13.405447,52.534641,G&G
node/3296935505,14.0633458,52.3580475,M 5
node/3300327188,14.0638163,52.3579512,Blue Ice
node/3301212261,13.3970118,52.5373497,Hermann Eicke
node/3303771444,14.0593954,52.3665314,Wriezener Backstube
node/3309942461,13.4057651,52.520846399999996,Wine & Coffee House
node/3312315280,13.4419468,52.4785002,Café Harem
node/3314477540,13.339221,52.5429448,Rudolfs im Gästehaus
node/3314954413,13.1342679,52.5587914,Eiszeitcafe
node/3314954424,13.1390933,52.5574292,Julias Café
node/3317373966,13.0588796,52.4008164,Buena Vida Coffee Club
node/3317406471,13.9329854,52.2527821,Burgstübchen
node/3324011093,13.9333584,52.2565676,Altstadtcafé
node/3326963969,13.4529114,52.5086641,Roots Café
node/3330737658,13.2771597,52.520984,Café Bistro
node/3342853687,13.482013,52.4967824,Crêpes à manger
node/3343102776,13.3510758,52.49196,Le Bretagne
node/3343102818,13.3535008,52.4900203,Käffilein
node/3343267710,13.3279986,52.5123636,Coffeebar am Audimax
node/3343659750,13.3622347,52.4989491,call+more
node/3344426737,13.8205745,52.8331335,Gustav Kaffeehaus & Brotkultur
node/3344426755,13.8220484,52.8412917,Cafe Liesbeth
node/3349916393,13.4155711,52.4948037,Milchmädchen
node/3350472097,13.4294188,52.4713953,Roasters
node/3351605893,13.40025,52.540199,Lerncafé
node/3354053698,13.3263263,52.4767619,Lehmbrucks
node/3354430613,13.3348539,52.5031992,au petite delice
node/3354437236,13.3253136,52.5014612,Berliner Kaffeerösterei
node/3354437263,13.3251853,52.5007378,Blueberry
node/3356342606,13.4219917,52.5397759,Pearl Back
node/3362258043,13.0906763,52.3904499,Café Femo
node/3363345993,13.3979006,52.5324149,Café Cathrin
node/3367877663,13.3282532,52.5068382,chicco di caffè
node/3371542587,12.7370362,52.3132718,Das Cafe
node/3371542589,12.7430953,52.3175154,Landbäckerei & Café Kirstein Lehnin
node/3374664252,13.3439501,52.5425837,Cafeteria-Nord
node/3381157694,13.3989126,52.527267,Factory Girl
node/3383029141,13.4135936,52.5600506,Janny's Eis
node/3391940093,13.3036768,52.4996576,CousCous Schale
node/3394536430,13.4404411,52.5231308,Traum-Bäckerei
node/3398280593,13.4186419,52.5466528,Pursuit of Coffee
node/3407084152,13.291342,52.5112106,Bärliner Tapasserie
node/3407808078,13.2241564,52.7514304,Kaffeetante Oranienburg
node/3409427012,13.4262374,52.4759329,m|a - feine Kost
node/3411198757,13.4490888,52.4737828,Harvest
node/3412766223,13.6831753,52.8463405,Mühlenbistro
node/3413667511,12.5561869,52.4166693,"Café ""Gertrud von Saldern"""
node/3418007717,13.3090009,52.5896415,Cafeteria
node/3418098117,13.5881008,52.6784341,Cafe zum Hussiten
node/3426986469,14.0636721,52.2848941,Cafeteria
node/3427181066,13.4921181,52.4205254,Simit Haus
node/3441179266,12.9388455,52.3140405,Kapitänsclub Ferch
node/3442479964,14.2254346,52.6624699,Eis Cafe Schröder
node/3442750175,13.4378061,52.4940532,Antoinette Café
node/3442892709,14.0631361,52.2917302,Bäckerei & Café am Kurpark
node/3442988798,13.4018019,52.52446,Cocktailgarten & Kaffeekaschemme
node/3444591295,13.3626214,52.4790196,Cafe Peppe
node/3446657748,13.3615931,52.484251,Mokalola
node/3446661006,13.3616363,52.4854375,Taubenschlag
node/3452257598,13.2898207,52.5107582,Eisstein Eismanufaktur
node/3455613402,13.3183735,52.5058698,Der Kuchenladen
node/3455614576,13.3182467,52.5058884,Saftpresse
node/3455614578,13.3127798,52.5009885,Starbucks
node/3456238093,13.3799778,52.52183,Mittelpunkt-Café
node/3457756793,13.4103867,52.5247545,Bell’ Chicco
node/3465171793,13.402718,52.4901952,7 Schwestern
node/3474035719,13.3043698,52.5133337,Hellas Feinkost
node/3474035726,13.3097011,52.5063455,Waffle Brothers
node/3474035729,13.3057679,52.5089491,Café Barachel
node/3478877036,13.3608817,52.4956357,Alte Forno Cafe
node/3480282004,13.351924,52.4933055,Mattea
node/3484323246,13.42372,52.475629,Café Pappelreihe
node/3487251661,13.302583,52.5158077,Café con Amore
node/3487433393,13.397832,52.53622,Du Bonheur
node/3488852926,13.349552,52.4953926,Sant'Angelo
node/3499253022,13.4202243,52.4954179,Coffee Corner
node/3500642516,13.3848801,52.5213186,Refinery
node/3502958853,12.6585246,52.2579783,Café im Park
node/3503894822,13.4160011,52.5014009,Ora
node/3511118179,13.349232,52.5494104,Café Mandelzweig
node/3518024329,13.4152714,52.5385998,Message In A Bottle
node/3519164464,13.419253,52.5370225,Stockholm
node/3524098862,13.3283337,52.4960753,Crème caramel
node/3524098878,13.3204209,52.4974242,Zuka
node/3525872330,13.4238784,52.5378519,Melis Coffee
node/3530843890,13.3201992,52.5054859,Robert's Cafe
node/3530963486,13.4285249,52.470354,Lauter Eis
node/3542093143,13.3044118,52.5117003,Exclusive Coffee
node/3547096691,13.3527206,52.4933019,Der Cupcakeladen
node/3562916493,13.18156,52.4844331,Hannes Café
node/3566544710,13.2701981,52.5390599,Yeni Gala
node/3570845452,13.323011,52.4596337,Café Baier
node/3573519568,13.32336,52.4593596,Chá
node/3574378622,13.0487904,52.3997603,Eis-Café am Brandenburger Tor
node/3577377788,13.5394451,52.5342235,Schröder's
node/3579004087,13.4473264,52.4740247,Zuckerbaby Café & Deli
node/3580094293,13.4346547,52.48647,dots
node/3583375482,14.0617895,52.3600063,Schukurama
node/3586377540,13.366102099999999,52.5629228,Gigi's Lounge
node/3592488623,13.4833096,52.462735,Alfima
node/3593968204,13.4434803,52.5292248,Neuer Hain
node/3598904406,13.2594767,52.4326607,Coffeshop Z
node/3602840703,13.4181564,52.5462181,Friedl
node/3603680221,14.0630325,52.35866,Steinecke
node/3608353561,13.2215322,52.3920818,Eiscafé Castagno
node/3627094218,13.4361889,52.5302411,Sommerhaus KaffeeBar
node/3630778534,13.3336425,52.4523288,Café Mai
node/3631630870,13.306805,52.5070283,Einstein Kaffee
node/3632387191,13.3666134,52.4925778,Café Manstein 4
node/3632408148,13.3605679,52.4900829,Dino's Eiscafé
node/3632641427,13.3596813,52.4877101,Café Projekt
node/3632643128,13.358247,52.4867146,Prinz
node/3637925677,13.4187538,52.5513221,Sonntags-club
node/3641948401,14.2416675,52.1701025,Cafelogie
node/3644083393,13.3839735,52.5036466,Maracay Coffee
node/3644153793,13.3217331,52.4682443,Frau Maus
node/3644187393,13.4565904,52.5112096,East West Bridge
node/3644546194,13.3146496,52.4723163,Gelapino
node/3650927951,13.3311231,52.4274696,Fräulein Juli trifft Heaven's Cake
node/3654205952,13.3538868,52.5014596,Y not
node/3654379541,13.4132492,52.5115566,Chez Gustave
node/3655549447,13.3494011,52.5405022,Eiskult Wedding
node/3661696179,13.3908407,52.5031163,Espresso House
node/3661786582,12.8429167,52.4786193,Cafe Henriette
node/3666540068,13.3402195,52.4953555,Victoria Eis
node/3666623785,13.3456821,52.4967552,Cafe-Bar 22
node/3666623788,13.3428292,52.4962115,Viktoria Eis
node/3666631696,13.3420572,52.4952211,Hey Schnecke
node/3668274196,13.394174,52.53161,Distrikt Coffee
node/3668882625,13.2815209,52.5894912,Thoben Caffee
node/3669161730,13.3161408,52.4866188,CoCo - Coffee & Coaching
node/3669516500,13.3411637,52.500652,Italia
node/3669886010,13.3369491,52.5011142,La Petite France
node/3670473949,13.4152952,52.5297886,Coffee Room
node/3675747756,13.3347882,52.5015473,Salut
node/3677478899,13.2090564,52.557093,Caffè Vero
node/3680820641,13.3133563,52.4935124,Café im Preußenpark
node/3688980395,13.3341209,52.5058089,ZooBa
node/3693972410,13.3494473,52.4886787,Café Schöngrau
node/3694035419,13.3488679,52.4899342,Frau Bäckerin
node/3702472344,13.0535745,52.3995427,Fabis Today
node/3706912245,13.2908749,52.5437952,Sommergarten
node/3708064006,13.4683027,52.5164723,Cebe coffee roasters
node/3710018859,13.3044186,52.5156941,Milchbubies
node/3711694723,14.3816688,52.5333889,Café am Markt
node/3712396679,13.2974658,52.5122008,Bistro Aleksandra
node/3715481411,13.2973293,52.5129081,Café Lotka zum Schloss
node/3715490341,13.3022071,52.5110688,Cafe Istanbul
node/3715794143,13.0923554,52.561089,Kaffeerösterei RöstTeam Falkensee
node/3719027965,13.5100846,52.4960817,Mokka-Milch-Eiscafé
node/3727744107,14.0474876,52.2913623,HafenCafe
node/3733553131,13.3089371,52.5087455,Seelenglück
node/3734954302,13.3875982,52.5303309,Café Bondi
node/3751458628,13.394105,52.489234,Marktwirtschaft
node/3751642870,13.4158016,52.5340117,Le Von Coin
node/3755411239,13.3363886,52.451371,Kunterbunt
node/3755995854,13.3930786,52.4992468,Kiezstube
node/3756479706,13.3772525,52.5571759,Kawa Kaffeemanufaktur
node/3757048825,13.5427067,52.4022732,Mama's Back+Bistro
node/3758674232,13.3386458,52.4643293,Café klein & fein
node/3758747572,13.3520419,52.5482976,Non Stop
node/3759638268,13.3244156,52.4548886,Die Kaffeenauten
node/3761121276,13.3851852,52.4675228,Eis Pfennig
node/3763032632,12.7306375,52.1726595,Stützpunkt Trebitz – Hofcafé
node/3763639065,13.4191496,52.5034971,Heilehaus
node/3767970061,13.3402886,52.5411515,Rudolfs im Forum
node/3770956049,13.3308709,52.5020877,Comebuy
node/3772705288,13.495359,52.4153894,Eiscafé Monello
node/3775184619,13.4296791,52.486497,Café 1001
node/3776216005,13.0558725,52.3978817,Ricciotti
node/3780185336,13.3498825,52.5469933,Art-In-Caffé
node/3780849349,13.3621796,52.5685937,La Femme Patisserie
node/3781996745,13.3500029,52.4795712,Osbili
node/3782374473,13.3308044,52.5014172,Espresso Company
node/3790550758,13.324396,52.5037283,Kaffeehaus Mila
node/3798843744,13.3622142,52.4988979,Your Best Shot
node/3799527239,13.325199,52.500615,Café San Sebastian
node/3800610364,13.436894,52.493435,Cafe Bistro Filou
node/3801422906,13.3739893,52.5090261,Qiu
node/3803711355,13.410638,52.5044051,Café Zera
node/3804233547,13.4121626,52.5325548,Impala Coffee
node/3814164108,13.1015329,52.5543341,Bistro Café Restaurant Selgros
node/3815848334,13.3194026,52.5000634,Coffeeshop Fat Bean
node/3826014012,13.3502476,52.4976161,Le Soleil
node/3826014914,13.3538158,52.49854,Reza
node/3826451958,13.3483113,52.4993584,Brezel Company
node/3826452467,13.3512559,52.4989406,Delta Cafes B&B
node/3826455884,13.3493772,52.4983295,Romeo und Romeo
node/3830162445,13.3637771,52.4997061,Café & Bistro endlich
node/3830168142,13.3636862,52.5004685,Zimt & Zucker
node/3830235404,13.3547157,52.5020226,Cafe Einstein Stammhaus
node/3832565601,13.4207387,52.4369971,Bistro am Kalenderplatz
node/3834271558,13.3656278,52.50269,Die Löffelei
node/3837620182,13.3661611,52.5032983,Coffeelounge
node/3837626623,13.3633042,52.5007425,Coffee & Deli
node/3842255157,13.4072054,52.5177858,Daisies
node/3844382009,13.349918,52.4884301,Makrönchen Manufaktur
node/3847137241,13.6359414,52.2427089,Linden Café
node/3854351583,13.3026506,52.4996833,Roberta
node/3854427861,13.3536315,52.494048,Café Fragezeichen
node/3855567146,13.3615177,52.4973293,DiVan
node/3855578746,13.36197,52.4969587,Lucca
node/3859397151,13.3544758,52.4984442,Impala Coffee Kaffeerösterei
node/3861437157,13.317878,52.461025,Lady's Antik
node/3861762662,13.3174071,52.5017035,Einstein Kaffee
node/3861762679,13.3217757,52.5033148,Princess Cheesecake
node/3861765082,13.3216412,52.5023708,Auf die Hand
node/3862782314,13.3247497,52.5002822,Miro
node/3862847728,13.4694947,52.5056192,Hūftgold
node/3864797259,13.2863693,52.5105298,Café Dreikäsehoch
node/3864942884,13.2920817,52.4582324,Baci’s Coffee
node/3868790051,13.3981267,52.5274504,The Barn
node/3868790052,13.4065961,52.5244438,Father Carpenter Coffee Brewers
node/3869596912,13.3131527,52.4960064,eulinchen
node/3874241761,13.33023,52.499669,Café Piter
node/3874428957,13.4412276,52.4999253,Passenger espresso
node/3874558157,13.3112964,52.4763994,Cafe Pinjo
node/3876291368,13.0660944,52.4036859,Café am Holländischen Viertel
node/3876470382,13.4111377,52.5489518,Café Bom
node/3878908357,13.4186046,52.4944446,Kaffeebar
node/3882208072,13.3140033,52.4989799,Alas
node/3883140251,13.5196457,52.4610262,Echo 36 Spätkauf
node/3883263612,13.5205151,52.4611103,Eiscafé
node/3884625061,13.753691,52.4504262,Eisland Cafe
node/3886926175,13.4068346,52.5124933,Back all in
node/3895255523,13.4093818,52.5239479,Koro Café
node/3900932270,13.4195778,52.5380589,Anna Blume
node/3900932440,13.4173512,52.5384824,Berg Eis
node/3900932443,13.4171739,52.5384829,Ludmilla
node/3900935689,13.4175556,52.5390592,werkstatt der süße
node/3902472802,13.4005346,52.5277703,Milchhalle
node/3903343966,13.3951822,52.5248662,Edelmond
node/3903346162,13.3950698,52.5250846,Tadshikische Teestube
node/3904910955,13.4383392,52.4990463,eliza
node/3906856105,13.4535431,52.5137288,Chimneys
node/3906966628,13.4515415,52.5110517,Kiez Vegan
node/3912365975,13.4078676,52.5480555,WIM
node/3912478022,13.5548778,52.4375884,Eiscafe
node/3918742516,13.3384671,52.4539608,Süße Momente
node/3920547058,13.401667,52.525315,Eisenbergs
node/3924330200,13.4025798,52.5631094,Fritz Heyn
node/3928616398,12.5651641,52.4083048,Eiscafé Angels
node/3933415372,13.4583752,52.5136319,La Tienda del Barrio
node/3937513355,13.4019336,52.5308372,Tres
node/3937876096,13.3966067,52.5309287,Café Ribo
node/3951294555,13.3390066,52.4860971,Cafe LaVie
node/3954285615,13.3590224,52.4874508,Wilde Ehe
node/3954285617,13.3601498,52.4878927,Lili Marleen
node/3954285621,13.3594546,52.4899158,Smyrna
node/3954639325,13.4776976,52.4153899,Neumann's kleine Backstube
node/3955532515,12.7773343,52.4035801,Landbäckerei & Café Kirstein
node/3956555038,13.391331,52.5282593,Mörder Espressobar
node/3956555039,13.3913774,52.5282123,Salon Schneider
node/3958391457,13.4397666,52.4806571,Cafe Salotto
node/3968064311,13.3059217,52.6176794,Bäckerei & Konditorei Laufer
node/3986026194,12.7798127,52.8081147,Jürgen Soost Bäckerei Konditorei
node/3986748898,13.4252032,52.5416001,Atopia Berlin
node/3987051075,13.4152257,52.5195867,Starbucks
node/3993562057,13.4206473,52.4919822,Zazza
node/4006159589,13.387974,52.5342457,Mauercafé
node/4007032906,13.3854943,52.5405216,Café Oase
node/4010795413,13.0417642,52.4044897,Café Repin
node/4014807014,13.7903054,52.2961298,Landhotel Guebre
node/4016186281,14.0461917,52.8649787,Hier & Jetzt
node/4024075048,13.4415376,52.479073,Cafè Mignón
node/4024676693,13.4998139,52.5139371,Zeitenträumer
node/4026592677,13.3260177,52.4643814,GM 26
node/4029448765,13.3245415,52.4582234,Cafe fünf
node/4034138652,13.4228384,52.5005468,Pfeiffers
node/4035165240,13.4177996,52.5000786,Kremanski
node/4046170090,13.4712017,52.1692945,Café Lötz
node/4053475456,13.3791243,52.5583606,La Tortuga
node/4054630091,13.3999566,52.5694221,Stück vom Glück
node/4056768008,13.3970941,52.865584,Hafen-Bistro Liebenwalde
node/4059516804,13.3866204,52.4914577,Belle Alliance
node/4059855334,13.0516941,52.4010424,NEIGHBOURHOOD Café
node/4061488018,13.3048496,52.5158819,Zur Mieze
node/4065458964,13.4001174,52.4988597,Mahlzeit Kreuzberg
node/4066840140,13.4670571,52.505292,An's Tea House
node/4069199790,12.8584716,52.2343272,Waldparadies Borkheide
node/4070598678,13.3688359,52.5246456,Ritazza
node/4072596989,13.574089,52.445195,KAVLAK Eiskalte Leidenschaft
node/4100233309,13.1958122,52.5689607,Gartenlaube
node/4103514010,13.4516916,52.4874342,passenger coffee
node/4104554190,13.3943337,52.5284646,Filmhaus
node/4105132823,13.3828345,52.5247823,Café Flora
node/4105354864,13.359229,52.542537,Just Brunch!
node/4107024538,13.4237818,52.4784979,Café Pilz
node/4107529092,13.4435436,52.5173667,Saaldeck
node/4109452993,13.164943,52.4287391,Café Max
node/4110111535,13.0610511,52.403892,Kaffee Einstein
node/4113430707,13.0076489,52.405854,Exner
node/4127536098,13.1955885,52.5724005,JoCa
node/4127814217,13.8810225,52.5765295,Café Kunze
node/4128553443,13.376384,52.4862364,Freiraum
node/4137093098,13.2203793,52.4035396,Eiscafé Fontana
node/4138548489,13.3411784,52.5551324,Flop Cafe
node/4138608262,13.4433667,52.4997486,Classic
node/4139413003,13.3775583,52.5568941,Café Güneş
node/4143174675,13.330487399999999,52.5719365,Café LichtHaus
node/4149996991,13.3002129,52.5292294,Kiosk Bäckerei Café
node/4153062559,13.4659567,52.5176546,IlCaffé della Peppina
node/4153838983,13.3881183,52.5398014,café und bistro freysinn
node/4155160065,13.1935716,52.3161831,Graffunder
node/4157496899,13.4115196,52.5489243,Bar Sigismondo
node/4158950389,13.4622765,52.5139717,The Bread Shop
node/4173963655,13.5946089,52.5129778,Der Eisladen
node/4185753593,13.2574875,52.7499479,Turm Cafe
node/4187993951,13.3622014,52.5270199,"Kiezkantine ""Die Pause"""
node/4188062814,13.391714499999999,52.5138051,Café Konzerthaus
node/4188120736,13.4446018,52.5005546,Sam Remo
node/4195216134,13.4090755,52.5595199,KiezKlub Pankow
node/4205495690,13.3178921,52.4305547,Bread&Coffee
node/4219865883,13.4126676,52.5428711,Oak & Ice
node/4220986644,13.4497545,52.473783,Hallmann & Klee
node/4221964045,13.322369,52.5073652,Spitz+Pfau
node/4222272408,13.3834937,52.5304372,Café Choix
node/4224268268,13.3535899,52.5498388,Çarik Kuruyemiş & Cafe
node/4225514215,13.3752048,52.5365575,vonLuck Mitte
node/4231573655,13.3813837,52.5316389,Karaca
